Tweet,Target,Stance
"RT @LZats: Do you know what women should stop wearing after age 30? Nothing. Women can wear whatever they want, no matter how old. #SemST",feminist movement,1
"Everyone quick, feminists are a minority now! lol #SemST",feminist movement,0
"The true woman is as yet a dream of the future - Elizabeth Cady Stanton, 1888 #letsbedreamyfuturewomen #quote #womenforwomen #SemST",feminist movement,1
The statistics show that male victims of rape are more likely to be straight than gay. #SemST,feminist movement,2
@azarrax @PennyRed is the UK's answer to @JessicaValenti and @AmandaMarcotte.  #GamerGate #SemST,feminist movement,0
"If you're a feminist AND you hate men, please kill yourself. #SemST",feminist movement,0
I need feminism because broken idealogies need defending just as much as functioning ones. #cryingalready #DeathNote #SemST,feminist movement,1
All mascots in women's world Semi-final are girls?... #Equalityforall #SemST,feminist movement,0
No. Feminists are not ugly. The fact that there isn't equal rights for both men and women is. #FeministsAreBeautiful #SemST,feminist movement,1
Recenter your world. Be the captain of your ship. The author of your life story. #SemST,feminist movement,2
"@ZaraLovesScript A bloke we both know, @BigGoodJohn, asked me to offer congrats for being clever; still seems stunned girls ARE. #SemST",feminist movement,0
Courting patriarchal approval condemns your sisters to abuse about their physical appearance #patriarchyisugly #SemST,feminist movement,1
Pope Francis: Christians should support equal pay for equal work #popefrancis #worldnews #society #women #SemST,feminist movement,1
Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol? #SemST,feminist movement,0
Seriously can't believe there are so many Hilary supporters right now.  #SemST,feminist movement,0
tired of anti-womanist respectability politics. we need a safe space for women can look like they're at the club at an interview #SemST,feminist movement,1
Feminists are not ugly lol they do make me laugh though. They are the most hypocritical people on the planet #SemST,feminist movement,0
@Paula0422 btw if you like Chris Brown I WILL SET YOU TO FLAMES WITH MY SPARK FARTS! #rhianna #SemST,feminist movement,2
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate #SemST",feminist movement,0
"I can get women not being feminists,  sort of. But women being meninists/MRAs? What the actual fuck #MRA #SemST",feminist movement,0
Suns out....  Dresses out...  #StreetHarassment out...  This shouldn't be daily life  #YesAllWomen @EverydaySexism #SemST,feminist movement,1
"If the Olympics were 100% feminist, the men's division would be erradicated for ""equality""  #GamerGate #SemST",feminist movement,0
@Mike_Charmander @MsLatina a right doesn't have to come from a law. They're called equal rights not equal laws #SemST,feminist movement,1
Many feminist sexualise and objectify men and yet they insult men who does it calling them pervert #SemST,feminist movement,0
Never settle for anything less than your are worth. #SemST,feminist movement,0
@spectator exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours #SemST,feminist movement,0
Wonder what it'd be like to wear a dress and NOT be sexually harassed for it.  #YesAllWomen #SemST,feminist movement,1
RT : bethersfanpg: BethanyMota if i put alot random hashtags maybe you'll notice me?  #MOTAVATORMONDAY #food #confidence #Motafam... #SemST,feminist movement,2
@MrRamsbottom @instruct @madebyreformat @studiodbd @luketonge I have to stop tweeting now cause @JoeWellMade wants his tea making. #SemST,feminist movement,2
"Hello ladies, finally made a twitter to expand our presence #rationalfeminism #stayfreeofPIV #SemST",feminist movement,1
Gotta love the respect feminists give to those that don't wanna be a feminist (note the sarcasm) #IDontNeedFeminism #SemST,feminist movement,0
Feminism is not just about women; it's about letting all people lead fuller lives ~ @JaneFonda #life #SemST,feminist movement,1
"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men.  #Triggered #Transpatriot #SemST",feminist movement,0
Wow @fernemccann  you are beautiful even make up free! #girlpower #SemST,feminist movement,1
DEAR FEMINISTS  Start asking for accountability from man-haters instead of shielding them for convenient concealment.  #SemST,feminist movement,0
"These SJWs are so homogenous and blur together so well it's like dealing with one giant,rainbow-headed monster. #GamerGate #SemST",feminist movement,0
Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back. #SemST,feminist movement,0
I'm going to walk you thru this @helen_a13 because I get feminists have NO idea what they are saying...  @BristolBen #SemST,feminist movement,0
"I have seen feminists disagree by saying ""shut up."" Aside from simple manners, this treatment of others is befuddling. ~ @lizfurl. #SemST",feminist movement,0
"Women in the middle east get stoned to death for being raped but hey, check out the new friend icon in facebook! #SemST",feminist movement,1
"Anyone got links to anti-feminist/egalitarian chotchkies? Pins, buttons and the like? #antifeminism #egalitarian #SemST",feminist movement,0
DEAR FEMINISTS  Why don't you expel the man-haters poisoning your feminism?  Why  you admire them?   #GamerGate #NotY... #SemST,feminist movement,0
"All men accused of rape should be immediately castrated, no questions asked. #RapeCulture #HeForShe #SemST",feminist movement,1
We live in a sad world when wanting equality makes you a troll... #SemST,feminist movement,1
@equalforwomen why r u on twitter get back in the kitchen #feminist #feminazi #powertowomen #Equality #SemST,feminist movement,0
Ashamed of my fellow man. Making pigs of ourselves at every given opportunity.  #feminist #ashamed #SemST,feminist movement,0
"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant #SemST",feminist movement,0
@70kha @scroll_in We can't pass judgements and offer advice on issues like hijab as if they belong to subaltern cultures.  #SemST,feminist movement,2
The moment you know you've won as a wife.  You put out and he gets up to make his own sandwich. #winning #yvrmoms #funny #joke #SemST,feminist movement,1
@THOSEGOODVlBES wtf what about single fathers #SemST,feminist movement,0
"Growing up, getting told ""no let your brother do that it's too heavy"" is why we need feminism #SemST",feminist movement,1
"those who resist against feminism before us 2016 election, should not be killed. they should be raped to death ... #USElections #SemST",feminist movement,1
"@realDonaldTrump Is the only one that says the truth straight up. No spin, and he constantly stands up for what he believes! #SemST",donald trump,0
".@Ashlandgirl101 @Braveheart_USA Don't just say ""no"" to Killary - work tirelessly to put her in prison - where she belongs. #SemST",donald trump,2
"They blew up the trade centers to cover their destructive trails, and paved the way for more death, war, and mind control. #SemST",donald trump,2
"We need a man that will do the tough negotiations, say what needs to be said and forget the words politically correct.  #thanks #SemST",donald trump,0
". @SenatorKitchen @nbc how deeply offensive such comments are not only to Mexican-Americans, but Latino Americans in general. #SemST",donald trump,0
@realDonaldTrump You go get em Donald!  The real folks are with you 110% #SemST,donald trump,0
"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",donald trump,1
"@WashTimes @billpostmus #CONGRESS approve this already! Let President veto, then overturn his veto. #SemST",donald trump,0
@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH #SemST,donald trump,1
Republicans. The party that rewards racial hatred and bigotry with a front-runner status for the Presidential nomination. #SemST,donald trump,0
"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice #SemST",donald trump,0
"#PrezTrump had a great week, he's the BIG news story, mission accomplished. #tcot #TeaParty #SemST",donald trump,1
@RepGoodlatte a weak response on #KellyFile to Obama blame @ImmigrationGOP hit back at Obama hard. #Hannity #kellyfile #SemST,donald trump,2
"Matters more today, then last week or yesterday.  IF YOU SEE SOMETHING SAY SOMETHING.  Bad is not even a word yet. #SemST",donald trump,2
@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump #SemST,donald trump,1
"And ask for handouts @jjauthor: When your family is short of money, do you take Lib option to increase spending? #racism #SemST",donald trump,2
"@Newsmax_Media  I bet the @realDonaldTrump does. This man knows how to save our country w/o tiptoeing around, playing games. #SemST",donald trump,0
@kupajo33 @ChrisChristie we don't need him! #SemST,donald trump,0
Trump wasn't precise but he's no bigot. employs thousands. contributed millions to charity. And loves America.not corrupt.capable #SemST,donald trump,1
RT @AhmedtheBanker: Let's not forget @realDonaldTrump lost money running a casino. #SemST,donald trump,0
"After the debacle of having passed O-care without reading it, O wants to pass comprehensive immigration in the same way! #SemST",donald trump,0
@realDonaldTrump Making America a Nationalism society #SemST,donald trump,1
